flight_id,airline,source,destination,departure_time,arrival_time,duration,_ingested_at,_source_file,_is_valid,_ingestion_errors
UK135,Vistara,HYD,DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,01:53:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F272,,HYD,MAA,2026-04-19 23:35:41.702,2026-04-20 00:22:41.702,00:47:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
AI061,Air India,BOM,CCU,2026-04-19 23:31:41.701,2026-04-20 01:02:41.701,01:31:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F070,IndiGo,HYD,DEL,2026-04-19 23:23:41.701,2026-04-20 02:24:41.701,03:01:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI015,Air India,BLR,CCU,2026-04-19 23:21:41.701,2026-04-20 01:15:41.701,01:54:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ076,SpiceJet,DEL,MAA,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,03:01:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ029,UNKNOWN,HYD,DEL,2026-04-19 22:55:41.701,2026-04-20 00:22:41.701,01:27:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
SJ194,SpiceJet,CCU,DEL,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,03:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI235,Air India,BLR,HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,03:27:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ048,SpiceJet,MAA,BLR,2026-04-19 22:43:41.701,2026-04-20 00:19:41.701,01:36:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ114,SpiceJet,HYD,DEL,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,03:20:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ146,SpiceJet,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,01:56:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ146,SpiceJet,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,01:56:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK041,Vistara,HYD,MAA,2026-04-19 22:37:41.701,2026-04-19 23:44:41.701,01:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F075,IndiGo,BOM,CCU,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,04:42:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ020,SpiceJet,BLR,BOM,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,04:09:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ099,,MAA,BLR,2026-04-19 22:14:41.702,2026-04-20 00:34:41.702,02:20:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
6F078,IndiGo,BOM,CCU,2026-04-19 22:04:41.702,2026-04-19 23:37:41.702,01:33:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK219,Vistara,BOM,HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,04:18:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK223,Vistara,CCU,DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,00:32:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK227,Vistara,BOM,HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,03:50:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F260,,CCU,DEL,2026-04-19 21:51:41.702,2026-04-20 01:14:41.702,03:23:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
AI096,Air India,CCU,DEL,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,04:58:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F022,IndiGo,MAA,BLR,2026-04-19 21:46:41.701,2026-04-20 02:05:41.701,04:19:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F237,IndiGo,HYD,MAA,2026-04-19 21:41:41.704,2026-04-20 00:44:41.704,03:03:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK146,Vistara,BOM,MAA,2026-04-19 21:40:41.703,2026-04-20 00:08:41.703,02:28:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ015,SpiceJet,BOM,CCU,2026-04-19 21:40:41.701,2026-04-19 22:52:41.701,01:12:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI108,Air India,BLR,CCU,2026-04-19 21:32:41.702,2026-04-20 00:17:41.702,02:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK020,Vistara,MAA,BLR,2026-04-19 21:23:41.701,2026-04-19 22:38:41.701,01:15:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F113,IndiGo,BOM,CCU,2026-04-19 21:04:41.702,2026-04-20 01:30:41.702,04:26:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F112,IndiGo,HYD,DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,02:16:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F246,IndiGo,HYD,DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,02:16:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK158,Vistara,BOM,MAA,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,00:33:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK159,Vistara,CCU,BLR,2026-04-19 20:45:41.703,2026-04-19 23:32:41.703,02:47:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK084,Vistara,MAA,DEL,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,03:36:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ206,SpiceJet,DEL,CCU,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,04:38:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK044,Vistara,BLR,BOM,2026-04-19 20:31:41.701,2026-04-19 23:29:41.701,02:58:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ036,SpiceJet,DEL,HYD,2026-04-19 20:24:41.701,2026-04-19 23:54:41.701,03:30:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F176,IndiGo,CCU,DEL,2026-04-19 20:23:42.000,2026-04-19 23:23:42.000,03:00:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F148,IndiGo,CCU,BOM,2026-04-19 20:23:41.703,2026-04-19 22:30:41.703,02:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F202,IndiGo,HYD,BLR,2026-04-19 20:18:41.703,2026-04-19 23:48:41.703,03:30:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F071,IndiGo,DEL,CCU,2026-04-19 20:18:41.702,2026-04-20 00:31:41.702,04:13:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI105,Air India,CCU,DEL,2026-04-19 20:16:41.702,2026-04-19 22:03:41.702,01:47:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI241,Air India,HYD,BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,02:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ162,SpiceJet,DEL,HYD,2026-04-19 20:11:41.703,2026-04-19 22:30:41.703,02:19:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F003,IndiGo,HYD,BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,03:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F249,IndiGo,HYD,BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,03:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI237,Air India,BOM,CCU,2026-04-19 19:58:41.704,2026-04-19 23:13:41.704,03:15:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ134,SpiceJet,BOM,CCU,2026-04-19 19:58:41.702,2026-04-20 00:15:41.702,04:17:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI071,Air India,BOM,MAA,2026-04-19 19:55:41.702,2026-04-19 22:58:41.702,03:03:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F118,IndiGo,CCU,HYD,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,01:09:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F014,IndiGo,DEL,MAA,2026-04-19 19:42:41.701,2026-04-19 23:15:41.701,03:33:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F065,IndiGo,MAA,BLR,2026-04-19 19:40:41.701,2026-04-19 22:23:41.701,02:43:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F271,,HYD,MAA,2026-04-19 19:33:41.702,2026-04-19 22:52:41.702,03:19:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
SJ070,SpiceJet,MAA,CCU,2026-04-19 18:55:41.701,2026-04-19 20:48:41.701,01:53:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F007,IndiGo,HYD,MAA,2026-04-19 18:55:41.701,2026-04-19 19:54:41.701,00:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK007,Vistara,DEL,HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,02:14:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ192,SpiceJet,HYD,BOM,2026-04-19 18:45:42.000,2026-04-18 23:45:42.000,1899-12-29 05:00:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI097,Air India,HYD,MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,04:52:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F256,,BOM,CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,00:33:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
UK047,Vistara,BLR,HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,04:05:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI024,Air India,MAA,BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,01:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK113,Vistara,CCU,DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,04:24:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ163,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,04:36:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ208,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,01:01:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ221,SpiceJet,MAA,HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,04:46:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ084,SpiceJet,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,00:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F127,IndiGo,HYD,BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,04:01:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI122,Air India,BOM,CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,04:11:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI139,Air India,HYD,MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,01:01:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK149,Vistara,MAA,DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,04:46:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI149,Air India,BOM,HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,03:17:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ243,SpiceJet,BLR,DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,04:46:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI053,Air India,CCU,DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,04:15:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK061,Vistara,BLR,BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,01:50:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ004,SpiceJet,MAA,DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,03:09:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI173,Air India,HYD,DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,04:51:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F085,IndiGo,HYD,MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,02:00:00.298000,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI252,,HYD,DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,04:24:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
SJ109,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,03:04:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK123,Vistara,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,02:54:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F125,IndiGo,BOM,CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,04:04:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK183,Vistara,BLR,CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,01:23:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI110,Air India,BOM,CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,04:53:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK105,Vistara,CCU,HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,01:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F128,IndiGo,HYD,DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,01:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F224,IndiGo,DEL,MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,01:59:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ130,SpiceJet,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,04:00:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI224,Air India,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,04:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ182,SpiceJet,CCU,BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,00:48:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK164,Vistara,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,04:24:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI161,Air India,CCU,BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,03:00:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F206,IndiGo,DEL,BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,04:20:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ204,SpiceJet,CCU,DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,01:41:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI206,Air India,CCU,MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,03:31:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F140,IndiGo,CCU,HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,01:51:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F253,UNKNOWN,MAA,BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,01:58:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
SJ203,,DEL,HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,02:05:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
SJ161,SpiceJet,MAA,BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,00:42:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI098,Air India,HYD,MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,02:10:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI168,,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,04:30:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
UK190,Vistara,DEL,BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,03:04:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI085,Air India,DEL,HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,04:48:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI076,Air India,BLR,BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,00:35:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK130,Vistara,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,04:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F038,IndiGo,HYD,MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,03:57:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK110,Vistara,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,04:47:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ013,SpiceJet,DEL,MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,04:29:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI039,Air India,MAA,BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,03:32:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI248,Air India,CCU,DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,01:18:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F199,IndiGo,DEL,MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,02:17:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI225,Air India,BOM,BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,00:56:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ028,SpiceJet,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,04:28:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ012,SpiceJet,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,01:11:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ131,SpiceJet,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,01:07:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI010,Air India,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,04:48:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F020,IndiGo,BOM,HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,01:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ038,SpiceJet,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,02:49:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK204,Vistara,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,01:38:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI036,Air India,BOM,CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,01:31:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI100,UNKNOWN,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,03:40:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
SJ215,SpiceJet,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,01:35:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK155,Vistara,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,04:03:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ173,SpiceJet,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,01:42:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK179,Vistara,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,04:50:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK221,Vistara,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,04:26:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK023,Vistara,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,04:48:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ107,SpiceJet,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,04:28:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI073,Air India,BOM,BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,02:02:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ187,SpiceJet,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,03:23:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK058,Vistara,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,03:18:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ063,SpiceJet,MAA,BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,01:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ062,SpiceJet,BLR,HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,03:29:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK048,Vistara,MAA,DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,04:45:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI181,Air India,MAA,HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,03:26:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI003,Air India,BLR,HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,03:28:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F041,IndiGo,MAA,BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,03:29:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F175,IndiGo,MAA,CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,01:55:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F013,IndiGo,BOM,CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,04:50:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ040,SpiceJet,BOM,CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,03:32:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ016,SpiceJet,HYD,CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,03:25:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F135,IndiGo,MAA,HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,00:46:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
6F150,IndiGo,HYD,MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,03:58:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI083,Air India,DEL,BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,00:43:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ166,SpiceJet,CCU,HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,03:27:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ027,UNKNOWN,BOM,MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,04:23:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,WARN_MISSING_AIRLINE
6F134,IndiGo,BLR,MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,01:19:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
UK225,Vistara,MAA,BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,02:16:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
SJ175,SpiceJet,MAA,BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,04:04:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
AI182,Air India,HYD,DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,04:33:00,2026-09-05T16:43:03.832132+00:00,UseCase - Airlines.xlsx,True,
